machine_id,timestamp,scenario,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,fuel_consumption_lph,fuel_level_percent,load_percentage,idle_time_minutes,machine_speed_kmh,seatbelt_fastened,operator_present,ambient_temperature_c,humidity_percent,machine_health_score,anomaly_label,refueled
CAT-SIM-EXC-001,2026-01-06 01:29:00,HEAVY_LOAD,2128.7,97.23,314.22,10.77,90.71,80.17,1.69,3.61,1,1,31.34,57.33,97.73,1,0
CAT-SIM-EXC-001,2026-01-06 01:30:00,HEAVY_LOAD,2119.06,97.06,300.86,10.69,90.67,81.33,0.53,1.96,1,1,31.48,67.55,96.57,1,0
CAT-SIM-EXC-001,2026-01-06 01:31:00,HEAVY_LOAD,2026.01,97.33,292.94,11.54,90.65,93.66,0.18,5.65,1,1,33.0,51.25,94.91,1,0
CAT-SIM-EXC-001,2026-01-06 01:32:00,HEAVY_LOAD,2060.45,98.26,292.95,11.58,90.64,91.39,0.79,4.38,1,1,31.51,70.41,95.43,1,0
CAT-SIM-EXC-001,2026-01-06 01:33:00,HEAVY_LOAD,2147.91,97.57,298.58,10.8,90.61,83.38,0.93,4.64,1,1,31.36,83.39,97.11,1,0
CAT-SIM-EXC-001,2026-01-06 01:34:00,HEAVY_LOAD,2074.7,96.93,335.68,11.87,90.57,93.34,0.16,3.42,1,1,32.74,52.32,94.59,1,0
CAT-SIM-EXC-001,2026-01-06 01:35:00,HEAVY_LOAD,2133.69,96.96,308.91,12.18,90.53,98.73,0.67,0.64,1,1,32.18,80.67,94.82,1,0
CAT-SIM-EXC-001,2026-01-06 01:36:00,HEAVY_LOAD,2023.97,96.89,302.95,11.35,90.51,89.32,0.47,5.17,1,1,32.85,80.86,93.23,1,0
CAT-SIM-EXC-001,2026-01-06 01:37:00,HEAVY_LOAD,2104.39,98.55,311.26,11.89,90.47,99.14,1.02,4.92,1,1,31.47,76.07,92.03,1,0
CAT-SIM-EXC-001,2026-01-06 01:38:00,HEAVY_LOAD,2027.07,98.97,330.16,11.97,90.45,98.08,0.59,5.92,1,1,31.43,57.99,91.36,1,0
CAT-SIM-EXC-001,2026-01-06 01:39:00,HEAVY_LOAD,2139.95,98.74,307.8,11.52,90.4,90.97,1.7,2.03,1,1,31.66,82.17,91.26,1,0
CAT-SIM-EXC-001,2026-01-06 01:40:00,HEAVY_LOAD,2022.36,98.77,325.51,11.72,90.35,92.73,1.16,5.56,1,1,30.84,59.71,93.56,1,0
CAT-SIM-EXC-001,2026-01-06 01:41:00,HEAVY_LOAD,2012.65,99.56,279.89,11.72,90.33,95.63,0.72,7.54,1,1,29.99,50.89,90.49,1,0
CAT-SIM-EXC-001,2026-01-06 01:42:00,HEAVY_LOAD,2140.18,99.54,319.55,11.66,90.3,95.52,0.01,4.54,1,1,33.31,65.83,89.94,1,0
CAT-SIM-EXC-001,2026-01-06 01:43:00,HEAVY_LOAD,2185.32,98.54,300.37,10.78,90.27,80.98,0.75,3.78,1,1,33.12,64.19,95.83,1,0
CAT-SIM-EXC-001,2026-01-06 01:44:00,HEAVY_LOAD,1986.98,98.39,316.82,11.51,90.24,91.26,0.02,1.47,1,1,31.76,60.84,91.87,1,0
CAT-SIM-EXC-001,2026-01-06 01:45:00,HEAVY_LOAD,2081.92,98.77,288.16,11.91,90.21,96.55,1.69,1.23,1,1,31.36,58.67,92.34,1,0
CAT-SIM-EXC-001,2026-01-06 01:46:00,HEAVY_LOAD,2089.33,98.16,292.16,11.0,90.18,84.54,1.48,0.97,1,1,32.23,57.61,94.96,1,0
CAT-SIM-EXC-001,2026-01-06 01:47:00,HEAVY_LOAD,2059.05,98.53,306.01,11.25,90.15,85.1,1.03,6.16,1,1,31.8,51.92,94.33,1,0
CAT-SIM-EXC-001,2026-01-06 01:48:00,HEAVY_LOAD,2136.58,98.76,315.32,12.33,90.13,96.55,0.75,2.69,1,1,32.95,47.27,92.16,1,0
CAT-SIM-EXC-001,2026-01-06 01:49:00,HEAVY_LOAD,2073.97,99.38,308.37,12.08,90.1,93.38,1.83,7.94,1,1,32.34,61.03,91.4,1,0
CAT-SIM-EXC-001,2026-01-06 01:50:00,HEAVY_LOAD,2036.2,98.92,322.85,10.64,90.06,80.77,1.15,0.75,1,1,33.0,52.54,94.42,1,0
CAT-SIM-EXC-001,2026-01-06 01:51:00,HEAVY_LOAD,2100.87,99.17,298.25,10.9,90.02,83.11,0.37,7.99,1,1,32.52,45.22,93.58,1,0
CAT-SIM-EXC-001,2026-01-06 01:52:00,HEAVY_LOAD,2060.06,98.68,321.69,11.1,89.98,84.73,0.05,0.99,1,1,32.86,64.61,93.76,1,0
CAT-SIM-EXC-001,2026-01-06 01:53:00,HEAVY_LOAD,2011.11,98.27,291.89,11.22,89.96,91.2,0.36,1.65,1,1,32.62,82.05,94.25,1,0
CAT-SIM-EXC-001,2026-01-06 01:54:00,HEAVY_LOAD,2114.93,97.91,299.45,11.76,89.92,93.61,0.78,1.49,1,1,31.28,70.41,95.13,1,0
CAT-SIM-EXC-001,2026-01-06 01:55:00,HEAVY_LOAD,2055.4,98.03,308.49,11.04,89.88,86.79,1.96,6.96,1,1,30.55,81.42,94.81,1,0
CAT-SIM-EXC-001,2026-01-06 01:56:00,HEAVY_LOAD,2141.45,98.29,291.36,11.52,89.86,88.39,0.96,6.19,1,1,31.36,51.06,95.3,1,0
CAT-SIM-EXC-001,2026-01-06 01:57:00,HEAVY_LOAD,2033.67,98.49,322.67,11.34,89.84,89.7,1.75,4.6,1,1,31.68,71.31,95.17,1,0
CAT-SIM-EXC-001,2026-01-06 01:58:00,HEAVY_LOAD,2054.5,99.37,324.43,12.08,89.83,99.68,1.45,7.6,1,1,32.36,68.66,89.01,1,0
CAT-SIM-EXC-001,2026-01-06 01:59:00,HEAVY_LOAD,2110.18,99.53,310.67,11.99,89.8,99.89,1.15,7.03,1,1,32.7,70.9,91.11,1,0
CAT-SIM-EXC-001,2026-01-06 02:00:00,HEAVY_LOAD,2026.69,99.68,300.84,11.69,89.78,95.67,1.65,4.59,1,1,33.06,66.7,89.9,1,0
CAT-SIM-EXC-001,2026-01-06 02:01:00,HEAVY_LOAD,2035.33,99.07,292.96,10.89,89.74,86.42,1.41,1.05,1,1,32.08,56.61,92.93,1,0
CAT-SIM-EXC-001,2026-01-06 02:02:00,HEAVY_LOAD,2105.46,99.36,324.82,10.61,89.7,80.73,0.44,7.08,1,1,31.43,68.0,94.76,1,0
CAT-SIM-EXC-001,2026-01-06 02:03:00,HEAVY_LOAD,2092.65,99.1,308.67,10.63,89.68,80.74,1.75,5.64,1,1,32.5,49.42,91.51,1,0
CAT-SIM-EXC-001,2026-01-06 02:04:00,HEAVY_LOAD,1970.26,99.52,291.41,11.47,89.64,91.52,0.06,2.26,1,1,32.03,76.99,90.53,1,0
CAT-SIM-EXC-001,2026-01-06 02:05:00,HEAVY_LOAD,2146.44,100.28,315.21,11.85,89.6,93.77,0.45,1.82,1,1,33.2,84.46,89.68,1,0
CAT-SIM-EXC-001,2026-01-06 02:06:00,NORMAL,1857.95,89.01,245.57,8.62,89.59,52.24,1.52,6.33,1,1,34.37,78.1,99.9,0,0
CAT-SIM-EXC-001,2026-01-06 02:07:00,NORMAL,1871.49,86.55,244.24,7.66,89.56,38.91,0.57,3.84,1,1,31.51,52.25,99.76,0,0
CAT-SIM-EXC-001,2026-01-06 02:08:00,NORMAL,1757.44,84.38,243.9,6.81,89.54,31.35,1.55,0.9,1,1,34.03,58.28,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:09:00,NORMAL,1972.28,83.66,252.98,9.76,89.49,66.44,1.51,5.91,1,1,32.96,59.35,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:10:00,NORMAL,1864.4,83.41,271.16,9.36,89.45,64.89,1.88,7.81,1,1,32.7,50.85,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:11:00,NORMAL,1729.12,82.4,264.35,7.29,89.42,35.52,3.23,3.85,1,1,32.0,46.59,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:12:00,NORMAL,1840.86,82.14,255.31,7.74,89.4,44.58,0.8,4.68,1,1,34.07,77.97,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:13:00,NORMAL,1829.18,82.15,256.96,8.97,89.38,61.36,0.73,1.19,1,1,30.97,84.13,99.21,0,0
CAT-SIM-EXC-001,2026-01-06 02:14:00,NORMAL,1901.29,82.94,263.65,9.2,89.37,57.35,0.94,7.73,1,1,33.13,50.93,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:15:00,NORMAL,1831.88,81.63,222.45,7.17,89.36,34.7,3.09,4.91,1,1,32.95,74.12,99.11,0,0
CAT-SIM-EXC-001,2026-01-06 02:16:00,NORMAL,1977.2,81.74,241.67,8.62,89.33,52.29,12.37,0.78,1,1,34.72,69.41,99.81,0,0
CAT-SIM-EXC-001,2026-01-06 02:17:00,NORMAL,1882.79,81.66,252.47,8.66,89.3,55.03,0.56,2.87,1,1,32.64,51.01,98.88,0,0
CAT-SIM-EXC-001,2026-01-06 02:18:00,NORMAL,1904.01,81.44,267.99,8.48,89.29,51.87,7.02,2.73,1,1,31.92,57.69,98.72,0,0
CAT-SIM-EXC-001,2026-01-06 02:19:00,NORMAL,1893.08,82.1,244.24,9.18,89.27,59.46,6.57,5.81,1,1,32.34,48.22,97.85,0,0
CAT-SIM-EXC-001,2026-01-06 02:20:00,NORMAL,1967.2,82.22,267.88,9.42,89.26,64.6,10.24,4.83,1,1,33.24,68.84,99.6,0,0
CAT-SIM-EXC-001,2026-01-06 02:21:00,NORMAL,1952.9,82.28,271.44,9.85,89.23,69.39,1.24,3.2,1,1,31.79,72.35,99.85,0,0
CAT-SIM-EXC-001,2026-01-06 02:22:00,NORMAL,1861.79,82.03,262.66,8.57,89.18,52.19,0.15,5.36,1,1,32.4,80.42,99.77,0,0
CAT-SIM-EXC-001,2026-01-06 02:23:00,NORMAL,1843.85,81.26,252.64,7.78,89.16,41.51,1.52,4.22,1,1,31.75,67.36,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:24:00,NORMAL,1877.77,81.81,269.97,8.86,89.15,58.08,1.66,4.08,1,1,33.54,46.44,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:25:00,NORMAL,1707.74,80.2,242.06,7.01,89.14,34.85,6.56,7.22,1,1,33.94,68.59,99.81,0,0
CAT-SIM-EXC-001,2026-01-06 02:26:00,NORMAL,1892.48,81.24,264.02,9.15,89.13,61.92,8.58,0.71,1,1,33.5,66.53,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:27:00,NORMAL,1738.87,80.83,230.53,7.62,89.1,39.34,1.09,0.26,1,1,31.44,78.2,99.55,0,0
CAT-SIM-EXC-001,2026-01-06 02:28:00,NORMAL,1866.5,79.89,231.36,8.24,89.08,45.06,9.72,7.49,1,1,32.26,60.19,99.98,0,0
CAT-SIM-EXC-001,2026-01-06 02:29:00,NORMAL,1818.36,79.87,238.75,8.13,89.06,48.57,4.17,0.81,1,1,32.69,67.94,99.02,0,0
CAT-SIM-EXC-001,2026-01-06 02:30:00,NORMAL,2022.29,80.76,272.45,9.94,89.03,67.66,0.77,7.01,1,1,33.19,71.05,99.47,0,0
CAT-SIM-EXC-001,2026-01-06 02:31:00,NORMAL,1753.47,79.13,241.0,6.86,89.02,30.69,1.59,5.22,1,1,32.88,84.68,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:32:00,NORMAL,1827.08,78.49,233.2,7.8,88.99,40.46,2.63,3.33,1,1,32.38,57.46,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:33:00,NORMAL,1850.87,78.7,260.67,7.75,88.97,46.28,0.4,2.58,1,1,33.34,49.02,99.56,0,0
CAT-SIM-EXC-001,2026-01-06 02:34:00,NORMAL,1754.52,78.75,257.28,7.68,88.94,40.75,0.03,3.22,1,1,33.93,57.68,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:35:00,NORMAL,1883.89,78.89,262.1,8.6,88.9,54.75,9.38,5.22,1,1,32.81,54.45,98.91,0,0
CAT-SIM-EXC-001,2026-01-06 02:36:00,NORMAL,1786.17,78.0,245.93,7.6,88.87,38.62,2.61,1.24,1,1,32.41,65.92,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:37:00,NORMAL,1771.69,78.16,251.13,7.89,88.85,44.44,8.69,5.92,1,1,32.56,46.06,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:38:00,NORMAL,1839.59,78.0,246.35,7.92,88.82,45.25,6.15,3.31,1,1,33.14,84.61,98.72,0,0
CAT-SIM-EXC-001,2026-01-06 02:39:00,NORMAL,1939.32,79.16,274.33,9.37,88.79,63.4,3.09,0.73,1,1,33.67,82.04,99.57,0,0
CAT-SIM-EXC-001,2026-01-06 02:40:00,NORMAL,1869.17,79.87,256.97,9.27,88.76,63.97,3.3,3.7,1,1,32.41,67.21,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:41:00,NORMAL,1806.24,79.85,253.49,7.56,88.73,39.73,1.33,5.14,1,1,33.83,79.69,99.05,0,0
CAT-SIM-EXC-001,2026-01-06 02:42:00,NORMAL,1886.15,80.57,256.33,9.24,88.71,62.64,6.88,2.88,1,1,32.47,73.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:43:00,NORMAL,1782.28,79.64,243.19,6.93,88.68,30.7,2.51,4.8,1,1,33.74,83.42,98.96,0,0
CAT-SIM-EXC-001,2026-01-06 02:44:00,NORMAL,1916.43,79.82,261.92,9.18,88.65,61.75,1.55,6.44,1,1,32.32,73.91,98.91,0,0
CAT-SIM-EXC-001,2026-01-06 02:45:00,NORMAL,1936.82,81.14,252.67,9.62,88.61,66.31,0.18,6.06,1,1,31.88,53.85,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:46:00,NORMAL,1977.42,81.15,272.75,9.67,88.59,68.01,7.93,7.5,1,1,32.92,65.51,97.76,0,0
CAT-SIM-EXC-001,2026-01-06 02:47:00,NORMAL,1854.66,81.68,260.82,9.22,88.58,60.08,3.84,3.25,1,1,33.31,62.43,97.82,0,0
CAT-SIM-EXC-001,2026-01-06 02:48:00,NORMAL,1770.33,80.84,244.4,7.97,88.56,44.69,2.11,5.97,1,1,32.48,70.41,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:49:00,NORMAL,1872.27,81.14,256.52,9.47,88.53,60.1,3.07,1.79,1,1,32.43,72.04,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:50:00,NORMAL,1926.95,81.4,276.07,8.59,88.52,59.56,1.42,3.58,1,1,33.29,78.71,98.84,0,0
CAT-SIM-EXC-001,2026-01-06 02:51:00,NORMAL,1838.44,82.28,266.06,8.89,88.51,59.09,1.22,4.7,1,1,35.14,49.05,99.59,0,0
CAT-SIM-EXC-001,2026-01-06 02:52:00,NORMAL,1970.95,82.43,249.4,9.83,88.49,66.62,2.61,5.82,1,1,33.64,81.19,98.21,0,0
CAT-SIM-EXC-001,2026-01-06 02:53:00,NORMAL,1870.86,82.97,261.31,9.33,88.47,65.85,7.24,1.73,1,1,32.81,47.75,99.43,0,0
CAT-SIM-EXC-001,2026-01-06 02:54:00,NORMAL,1906.71,83.49,260.37,8.99,88.43,61.09,1.77,6.69,1,1,33.5,66.4,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:55:00,NORMAL,1862.42,82.72,266.71,8.25,88.41,49.96,4.92,7.11,1,1,34.95,62.6,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:56:00,NORMAL,1720.63,81.48,239.63,6.94,88.38,32.59,2.75,5.09,1,1,33.93,61.5,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:57:00,NORMAL,1722.58,80.3,225.61,7.05,88.36,30.3,3.91,1.12,1,1,33.65,51.23,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 02:58:00,NORMAL,1867.62,79.77,262.28,8.09,88.34,49.32,3.74,6.52,1,1,32.47,47.17,99.77,0,0
CAT-SIM-EXC-001,2026-01-06 02:59:00,NORMAL,1697.77,79.29,241.69,7.32,88.32,36.33,2.05,1.93,1,1,34.31,65.12,98.78,0,0
CAT-SIM-EXC-001,2026-01-06 03:00:00,NORMAL,1891.47,80.75,263.46,9.46,88.29,63.98,1.46,7.7,1,1,32.76,52.42,99.82,0,0
CAT-SIM-EXC-001,2026-01-06 03:01:00,NORMAL,1823.05,80.75,256.76,8.17,88.26,46.28,1.38,6.94,1,1,34.13,78.13,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:02:00,NORMAL,1928.1,81.48,263.55,9.41,88.23,63.95,5.74,7.38,1,1,34.66,80.34,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:03:00,NORMAL,1910.71,81.33,227.9,8.53,88.21,50.15,1.22,5.69,1,1,33.46,56.73,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:04:00,NORMAL,1857.57,81.85,252.22,8.43,88.17,51.49,0.43,2.23,1,1,33.54,76.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:05:00,NORMAL,1905.2,81.96,262.34,8.87,88.13,59.4,2.5,7.27,1,1,34.23,71.58,99.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:06:00,NORMAL,1826.39,81.58,243.56,7.97,88.12,43.92,0.8,0.75,1,1,33.88,63.56,99.55,0,0
CAT-SIM-EXC-001,2026-01-06 03:07:00,NORMAL,1827.85,81.39,257.27,8.07,88.1,47.83,3.45,6.89,1,1,33.65,64.15,99.3,0,0
CAT-SIM-EXC-001,2026-01-06 03:08:00,NORMAL,1791.89,80.55,259.05,7.55,88.09,40.95,6.99,2.74,1,1,33.76,66.83,99.98,0,0
CAT-SIM-EXC-001,2026-01-06 03:09:00,NORMAL,1733.83,79.62,238.97,7.33,88.07,36.89,0.64,3.04,1,1,33.9,45.65,98.69,0,0
CAT-SIM-EXC-001,2026-01-06 03:10:00,NORMAL,1923.33,79.62,264.49,8.62,88.04,53.2,0.04,2.44,1,1,34.06,60.4,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:11:00,NORMAL,1900.05,79.74,239.25,8.72,88.02,55.41,1.22,3.69,1,1,34.89,54.69,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:12:00,NORMAL,1920.11,80.51,256.89,9.39,87.99,65.37,6.82,6.19,1,1,32.57,81.1,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:13:00,NORMAL,1839.94,81.14,266.45,8.55,87.97,57.32,0.75,6.76,1,1,33.97,54.9,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:14:00,NORMAL,1885.78,80.28,256.03,7.81,87.96,45.14,4.35,1.56,1,1,34.58,61.51,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:15:00,NORMAL,1769.98,79.42,239.79,6.78,87.94,30.13,2.65,6.43,1,1,33.11,81.19,99.58,0,0
CAT-SIM-EXC-001,2026-01-06 03:16:00,NORMAL,1946.43,80.24,272.84,8.91,87.93,59.19,1.41,2.64,1,1,32.84,78.95,99.04,0,0
CAT-SIM-EXC-001,2026-01-06 03:17:00,NORMAL,1891.03,80.23,264.83,9.13,87.92,59.74,0.94,4.73,1,1,34.19,69.57,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:18:00,NORMAL,1894.28,79.92,237.26,7.69,87.9,42.16,5.81,0.05,1,1,35.11,59.71,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:19:00,NORMAL,1938.16,80.67,272.51,9.92,87.87,69.88,0.6,7.03,1,1,32.89,54.19,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:20:00,NORMAL,1772.19,80.28,258.47,8.11,87.85,48.69,2.89,1.14,1,1,34.52,59.82,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:21:00,NORMAL,1723.04,79.22,246.45,6.67,87.83,30.87,0.32,4.6,1,1,34.53,63.67,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:22:00,NORMAL,1884.59,80.17,269.51,8.93,87.78,59.95,1.83,3.09,1,1,34.23,52.18,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:23:00,NORMAL,1913.02,80.04,255.34,8.72,87.76,53.07,0.42,0.76,1,1,34.3,49.46,99.39,0,0
CAT-SIM-EXC-001,2026-01-06 03:24:00,NORMAL,1903.48,81.24,251.9,8.72,87.72,51.49,0.34,4.74,1,1,31.64,59.22,98.77,0,0
CAT-SIM-EXC-001,2026-01-06 03:25:00,NORMAL,1907.3,80.94,246.2,8.64,87.71,55.01,4.19,7.77,1,1,32.73,68.86,98.35,0,0
CAT-SIM-EXC-001,2026-01-06 03:26:00,NORMAL,1770.89,80.57,250.29,7.71,87.7,38.58,13.96,1.61,1,1,33.04,63.1,99.47,0,0
CAT-SIM-EXC-001,2026-01-06 03:27:00,NORMAL,1914.5,80.51,280.25,9.87,87.67,67.86,0.44,4.4,1,1,33.41,81.65,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:28:00,NORMAL,1914.04,81.21,276.95,9.08,87.65,58.92,2.38,6.65,1,1,34.6,76.95,99.72,0,0
CAT-SIM-EXC-001,2026-01-06 03:29:00,NORMAL,1807.47,79.91,231.65,6.82,87.64,32.11,3.0,7.49,1,1,34.5,60.07,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:30:00,NORMAL,1940.42,80.32,271.61,9.55,87.61,64.36,2.42,5.3,1,1,34.28,64.89,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:31:00,NORMAL,1945.37,80.87,252.35,9.54,87.61,65.05,1.72,2.75,1,1,35.26,64.97,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:32:00,NORMAL,1832.35,81.15,269.48,8.37,87.59,51.03,7.15,7.05,1,1,33.77,59.1,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:33:00,NORMAL,1694.21,79.68,244.97,6.76,87.56,31.01,3.16,3.46,1,1,33.87,74.9,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:34:00,NORMAL,1885.13,79.96,254.17,8.2,87.54,45.74,0.7,7.38,1,1,34.62,62.55,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:35:00,NORMAL,1781.59,79.49,245.98,7.94,87.52,44.25,0.44,7.18,1,1,34.9,73.99,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:36:00,NORMAL,1762.13,78.34,254.14,7.71,87.49,38.46,0.22,5.49,1,1,35.01,72.19,98.71,0,0
CAT-SIM-EXC-001,2026-01-06 03:37:00,NORMAL,1802.89,79.22,251.58,8.36,87.46,50.41,2.92,7.37,1,1,34.22,47.28,98.63,0,0
CAT-SIM-EXC-001,2026-01-06 03:38:00,NORMAL,1860.38,79.54,260.13,8.18,87.44,49.51,6.38,0.49,1,1,33.34,67.9,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:39:00,NORMAL,1916.57,80.08,263.12,8.51,87.4,55.45,0.4,5.53,1,1,34.56,52.76,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:40:00,NORMAL,1734.17,78.56,241.63,7.02,87.39,30.32,5.24,7.65,1,1,34.45,65.7,99.55,0,0
CAT-SIM-EXC-001,2026-01-06 03:41:00,NORMAL,1896.5,79.45,256.33,9.59,87.38,65.11,2.1,6.53,1,1,34.11,65.49,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:42:00,NORMAL,1783.18,79.35,239.42,7.49,87.35,34.62,0.57,3.16,1,1,33.24,79.83,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:43:00,NORMAL,1955.46,80.42,266.2,9.3,87.33,63.36,4.89,2.94,1,1,34.38,49.95,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:44:00,NORMAL,1850.33,80.3,257.14,8.95,87.3,58.0,2.1,0.92,1,1,33.84,61.93,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:45:00,NORMAL,1710.4,79.63,239.58,7.15,87.27,33.74,0.45,3.19,1,1,33.77,46.07,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:46:00,NORMAL,1770.12,79.91,250.37,7.89,87.25,44.0,1.24,5.99,1,1,33.81,67.28,99.56,0,0
CAT-SIM-EXC-001,2026-01-06 03:47:00,NORMAL,1947.16,80.64,255.99,9.29,87.21,61.61,1.38,3.03,1,1,35.33,64.03,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:48:00,NORMAL,1782.12,80.22,252.71,7.88,87.2,42.57,0.17,4.4,1,1,34.98,61.92,98.51,0,0
CAT-SIM-EXC-001,2026-01-06 03:49:00,NORMAL,1885.54,80.74,259.5,8.77,87.16,58.35,5.24,2.41,1,1,35.92,54.64,99.94,0,0
CAT-SIM-EXC-001,2026-01-06 03:50:00,NORMAL,1957.12,80.33,263.38,9.45,87.14,63.94,4.2,0.97,1,1,33.25,52.67,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:51:00,NORMAL,1851.66,80.02,253.79,8.69,87.12,53.39,8.19,4.15,1,1,34.74,48.34,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:52:00,NORMAL,1819.17,79.96,241.48,7.84,87.09,44.88,2.31,5.98,1,1,33.33,69.83,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:53:00,NORMAL,1766.06,79.57,257.12,7.09,87.06,38.97,5.97,3.62,1,1,34.26,49.87,99.57,0,0
CAT-SIM-EXC-001,2026-01-06 03:54:00,NORMAL,1820.56,79.51,264.85,8.11,87.04,48.92,5.68,5.56,1,1,33.87,68.76,99.6,0,0
CAT-SIM-EXC-001,2026-01-06 03:55:00,NORMAL,1864.02,79.98,253.24,8.62,87.03,51.87,0.55,7.27,1,1,33.57,75.45,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:56:00,NORMAL,1896.01,80.08,263.08,8.88,87.01,56.67,1.0,7.87,1,1,32.99,78.24,98.56,0,0
CAT-SIM-EXC-001,2026-01-06 03:57:00,NORMAL,1825.28,79.96,263.64,7.99,87.01,45.73,2.29,3.3,1,1,35.57,79.05,99.23,0,0
CAT-SIM-EXC-001,2026-01-06 03:58:00,NORMAL,1755.04,79.28,235.35,7.21,86.99,36.7,2.98,0.87,1,1,34.06,49.9,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 03:59:00,NORMAL,1888.03,79.78,251.18,8.59,86.96,55.15,0.2,0.05,1,1,34.07,49.04,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 04:00:00,NORMAL,1931.83,80.61,260.24,9.36,86.93,67.04,6.96,4.2,1,1,33.59,54.18,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 04:01:00,NORMAL,1879.12,81.81,257.99,8.72,86.9,52.89,1.49,7.92,1,1,35.77,55.17,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 04:02:00,NORMAL,1716.36,81.07,246.64,7.23,86.88,36.79,3.01,6.49,1,1,34.23,58.76,99.5,0,0
CAT-SIM-EXC-001,2026-01-06 04:03:00,NORMAL,1848.71,80.1,249.17,7.92,86.84,38.7,2.14,2.23,1,1,34.69,75.33,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 04:04:00,NORMAL,1903.17,80.51,269.66,8.98,86.83,57.16,3.74,4.64,1,1,35.0,51.13,100.0,0,0
CAT-SIM-EXC-001,2026-01-06 04:05:00,NORMAL,1897.53,82.57,258.26,9.52,86.78,66.21,0.43,0.67,1,1,35.08,56.4,99.31,0,0
CAT-SIM-EXC-001,2026-01-06 04:06:00,NORMAL,1735.56,81.34,250.13,6.86,86.77,33.59,3.28,0.67,1,1,32.58,47.53,99.78,0,0
CAT-SIM-EXC-001,2026-01-06 04:07:00,NORMAL,1941.05,81.8,254.26,9.52,86.74,63.52,3.15,1.28,1,1,33.33,65.8,98.81,0,0
